"@timestamp","message"
"2023-08-24T01:34:44.102Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 850507071031799808"
"2023-08-24T01:34:44.101Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4664344632345081032"
"2023-08-24T01:34:44.100Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3056917746088223370"
"2023-08-24T01:34:44.099Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8488945698613806458"
"2023-08-24T01:34:44.096Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 7763313584151381087"
"2023-08-24T01:34:44.095Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -1801150807464482329"
"2023-08-24T01:34:44.093Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -2139684393352929168"
"2023-08-24T01:34:44.092Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 875413579698262016"
"2023-08-24T01:34:44.088Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -8855274534670356739"
"2023-08-24T01:34:42.050Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -563295055051394035"
"2023-08-24T01:34:42.046Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4041424788138260115"
"2023-08-24T01:34:42.046Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -8095217398774153496"
"2023-08-24T01:34:42.045Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 2101033237418535467"
"2023-08-24T01:34:42.045Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7107554261249134384"
"2023-08-24T01:34:42.041Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5767469538829691744"
"2023-08-24T01:34:42.039Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 888136080975196160"
"2023-08-24T01:34:42.037Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1460227732568031452"
"2023-08-24T01:34:40.026Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7229789497551626722"
"2023-08-24T01:34:40.022Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8279737640166508676"
"2023-08-24T01:34:40.021Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876573810202038272"
"2023-08-24T01:34:40.015Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 6538948135868226547"
"2023-08-24T01:34:40.014Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1199171724857906167"
"2023-08-24T01:34:40.013Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876563463760039936"
"2023-08-24T01:34:37.988Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1052597208582696864"
"2023-08-24T01:34:37.984Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7549209066335310035"
"2023-08-24T01:34:37.984Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -6973260654598365169"
"2023-08-24T01:34:37.982Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -3696547795134358590"
"2023-08-24T01:34:37.979Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -6046712088468703151"
"2023-08-24T01:34:37.977Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8280386157773174560"
"2023-08-24T01:34:35.952Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3348702057979964750"
"2023-08-24T01:34:35.948Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5231498373066243897"
"2023-08-24T01:34:35.947Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 5178551384097918436"
"2023-08-24T01:34:35.444Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8611252080628037202"
"2023-08-24T01:34:33.938Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4739569096431270942"
"2023-08-24T01:34:33.936Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 4693332000851043070"
"2023-08-24T01:34:33.935Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 792071821646112279"
"2023-08-24T01:34:33.929Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5895126163509699133"
"2023-08-24T01:34:31.900Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5268977814113678539"
"2023-08-24T01:34:31.899Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3731269946527706923"
"2023-08-24T01:34:31.893Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -1714548206601153489"
"2023-08-24T01:34:29.866Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 453419282973214646"
"2023-08-24T01:34:28.439Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 849316944202149888"
"2023-08-24T01:34:35.238Z","DST Manager: [11111] Updating organisation tables: 6383804691579097910. Done."
"2023-08-24T01:34:35.238Z","DST Manager: [11111] Updating organisation tables: -696579994446564923. Done."
"2023-08-24T01:34:35.237Z","DST Manager: [11111] Updating organisation tables: 1743866010443837404. Done."
"2023-08-24T01:34:35.236Z","DST Manager: [11111] Updating organisation tables: -259569381761318838. Done."
"2023-08-24T01:34:35.235Z","DST Manager: [11111] Updating organisation tables: -5057975352773745914. Done."
"2023-08-24T01:34:35.235Z","DST Manager: [11111] Updating organisation tables: -5644810246099424346. Done."
"2023-08-24T01:34:35.234Z","DST Manager: [11111] Updating organisation tables: 7550319858962809488. Done."
"2023-08-24T01:34:35.234Z","DST Manager: [11111] Updating organisation tables: 346540392667203373. Done."
"2023-08-24T01:34:35.233Z","DST Manager: [11111] Updating organisation tables: 5056510143179988227. Done."
"2023-08-24T01:34:35.233Z","DST Manager: [11111] Updating organisation tables: 5875699704649043772. Done."
"2023-08-24T01:34:35.233Z","DST Manager: [11111] Updating organisation tables: -6779050731109659036. Done."
"2023-08-24T01:34:35.232Z","DST Manager: [11111] Updating organisation tables: 6523152330138851772. Done."
"2023-08-24T01:34:35.232Z","DST Manager: [11111] Updating organisation tables: -860828035514544840. Done."
"2023-08-24T01:34:35.231Z","DST Manager: [11111] Updating organisation tables: 4408606493452270587. Done."
"2023-08-24T01:34:35.230Z","DST Manager: [11111] Updating organisation tables: 9130093923996043278. Done."
"2023-08-24T01:34:33.186Z","DST Manager: [11111] Updating organisation tables: 9112578383413901988. Done."
"2023-08-24T01:34:33.183Z","DST Manager: [11111] Updating organisation tables: 6017218451556403302. Done."
"2023-08-24T01:34:33.182Z","DST Manager: [11111] Updating organisation tables: -3732713843655400556. Done."
"2023-08-24T01:34:33.182Z","DST Manager: [11111] Updating organisation tables: 1234696303540976221. Done."
"2023-08-24T01:34:33.181Z","DST Manager: [11111] Updating organisation tables: 3846624601692772781. Done."
"2023-08-24T01:34:33.181Z","DST Manager: [11111] Updating organisation tables: -3501224296372452221. Done."
"2023-08-24T01:34:33.180Z","DST Manager: [11111] Updating organisation tables: -2978934415017545774. Done."
"2023-08-24T01:34:33.180Z","DST Manager: [11111] Updating organisation tables: 5294866051674178722. Done."
"2023-08-24T01:34:33.180Z","DST Manager: [11111] Updating organisation tables: 4743142870680444340. Done."
"2023-08-24T01:34:33.179Z","DST Manager: [11111] Updating organisation tables: 8422641239068046474. Done."
"2023-08-24T01:34:33.179Z","DST Manager: [11111] Updating organisation tables: 2606665033215867641. Done."
"2023-08-24T01:34:33.179Z","DST Manager: [11111] Updating organisation tables: -6128209825961882258. Done."
"2023-08-24T01:34:33.178Z","DST Manager: [11111] Updating organisation tables: 5122475517166498497. Done."
"2023-08-24T01:34:33.173Z","DST Manager: [11111] Updating organisation tables: 7071515180467942677. Done."
"2023-08-24T01:34:31.144Z","DST Manager: [11111] Updating organisation tables: -8236397764817011929. Done."
"2023-08-24T01:34:31.142Z","DST Manager: [11111] Updating organisation tables: -4509410049863252365. Done."
"2023-08-24T01:34:31.141Z","DST Manager: [11111] Updating organisation tables: 1990524000643981041. Done."
"2023-08-24T01:34:31.141Z","DST Manager: [11111] Updating organisation tables: -6645714076558183193. Done."
"2023-08-24T01:34:31.140Z","DST Manager: [11111] Updating organisation tables: 7826973907611280641. Done."
"2023-08-24T01:34:31.140Z","DST Manager: [11111] Updating organisation tables: -5578359659929793078. Done."
"2023-08-24T01:34:31.138Z","DST Manager: [11111] Updating organisation tables: -5985094519109974151. Done."
"2023-08-24T01:34:31.138Z","DST Manager: [11111] Updating organisation tables: -3780051197932908080. Done."
"2023-08-24T01:34:31.137Z","DST Manager: [11111] Updating organisation tables: 3511062743289354385. Done."
"2023-08-24T01:34:31.136Z","DST Manager: [11111] Updating organisation tables: -662669502293380847. Done."
"2023-08-24T01:34:31.136Z","DST Manager: [11111] Updating organisation tables: -1322427526529387367. Done."
"2023-08-24T01:34:31.135Z","DST Manager: [11111] Updating organisation tables: -2468395253657398636. Done."
"2023-08-24T01:34:31.135Z","DST Manager: [11111] Updating organisation tables: -4455246203664198410. Done."
"2023-08-24T01:34:29.095Z","DST Manager: [11111] Updating organisation tables: -1370046000192100992. Done."
"2023-08-24T01:34:29.093Z","DST Manager: [11111] Updating organisation tables: -6994596095605698898. Done."
"2023-08-24T01:34:29.093Z","DST Manager: [11111] Updating organisation tables: 3419242498903337133. Done."
"2023-08-24T01:34:29.092Z","DST Manager: [11111] Updating organisation tables: 4579300890211755922. Done."
"2023-08-24T01:34:29.092Z","DST Manager: [11111] Updating organisation tables: 1081403527562116958. Done."
"2023-08-24T01:34:29.092Z","DST Manager: [11111] Updating organisation tables: -5299357492026723770. Done."
"2023-08-24T01:34:29.091Z","DST Manager: [11111] Updating organisation tables: -3763519080388487804. Done."
"2023-08-24T01:34:29.091Z","DST Manager: [11111] Updating organisation tables: 6059552404235314869. Done."
"2023-08-24T01:34:29.090Z","DST Manager: [11111] Updating organisation tables: -7362109598671170395. Done."
"2023-08-24T01:34:29.090Z","DST Manager: [11111] Updating organisation tables: 5489936822679125714. Done."
"2023-08-24T01:34:29.089Z","DST Manager: [11111] Updating organisation tables: 7909847766738651886. Done."
"2023-08-24T01:34:29.089Z","DST Manager: [11111] Updating organisation tables: 6208697860403603076. Done."
"2023-08-24T01:34:27.044Z","DST Manager: [11111] Updating organisation tables: 4030404053401934310. Done."
"2023-08-24T01:34:27.043Z","DST Manager: [11111] Updating organisation tables: -709184310393604720. Done."
"2023-08-24T01:34:27.043Z","DST Manager: [11111] Updating organisation tables: 7461300862158731796. Done."
"2023-08-24T01:34:27.042Z","DST Manager: [11111] Updating organisation tables: -3342911372359225390. Done."
"2023-08-24T01:34:27.041Z","DST Manager: [11111] Updating organisation tables: 8114788276279448694. Done."
"2023-08-24T01:34:27.041Z","DST Manager: [11111] Updating organisation tables: 4689341703184645277. Done."
"2023-08-24T01:34:27.041Z","DST Manager: [11111] Updating organisation tables: 5781643154135224567. Done."
"2023-08-24T01:34:27.041Z","DST Manager: [11111] Updating organisation tables: -2686835797817937407. Done."
"2023-08-24T01:34:27.041Z","DST Manager: [11111] Updating organisation tables: -7015218169303023156. Done."
"2023-08-24T01:34:27.039Z","DST Manager: [11111] Updating organisation tables: -8371255190641483432. Done."
"2023-08-24T01:34:27.036Z","DST Manager: [11111] Updating organisation tables: -252277091790349072. Done."
"2023-08-24T01:34:24.733Z","DST Manager: [11111] Updating organisation tables: -1363049150666500343. Done."
"2023-08-24T01:34:24.733Z","DST Manager: [11111] Updating organisation tables: -5610747027657436306. Done."
"2023-08-24T01:34:24.732Z","DST Manager: [11111] Updating organisation tables: -3114727087208153790. Done."
"2023-08-24T01:34:24.731Z","DST Manager: [11111] Updating organisation tables: 7018027399675734769. Done."
"2023-08-24T01:34:24.731Z","DST Manager: [11111] Updating organisation tables: 209230802216944578. Done."
"2023-08-24T01:34:24.730Z","DST Manager: [11111] Updating organisation tables: -420195096327597444. Done."
"2023-08-24T01:34:24.729Z","DST Manager: [11111] Updating organisation tables: -3696897480297892940. Done."
"2023-08-24T01:34:24.728Z","DST Manager: [11111] Updating organisation tables: -285418104492291496. Done."
"2023-08-24T01:34:24.727Z","DST Manager: [11111] Updating organisation tables: -7845857612558331931. Done."
"2023-08-24T01:34:24.726Z","DST Manager: [11111] Updating organisation tables: 4036779219063094058. Done."
"2023-08-24T01:34:24.699Z","DST Manager: [11111] Sending 63 commands could produce more errors. Please check the log."
"2023-08-24T01:34:24.698Z","DST Manager: [11111] Adding task 63 of 63. Org: 4036779219063094058 Mobileunit: 1400960057381998592"
"2023-08-24T01:34:24.697Z","DST Manager: [11111] Adding task 61 of 63. Org: 6683530587170817171 Mobileunit: 1243268927570206720"
"2023-08-24T01:34:24.697Z","DST Manager: [11111] Adding task 62 of 63. Org: 6683530587170817171 Mobileunit: 1243323671036133376"
"2023-08-24T01:34:24.696Z","DST Manager: [11111] Adding task 60 of 63. Org: 6683530587170817171 Mobileunit: 1242957745836257280"
"2023-08-24T01:34:24.695Z","DST Manager: [11111] Adding task 59 of 63. Org: 6683530587170817171 Mobileunit: 1242954025199202304"
"2023-08-24T01:34:24.694Z","DST Manager: [11111] Adding task 57 of 63. Org: 3222089765699420885 Mobileunit: -3569917599332248240"
"2023-08-24T01:34:24.694Z","DST Manager: [11111] Adding task 58 of 63. Org: 3222089765699420885 Mobileunit: 1171605900751024128"
"2023-08-24T01:34:24.693Z","DST Manager: [11111] Adding task 55 of 63. Org: 5373602768183155046 Mobileunit: 903415192432562176"
"2023-08-24T01:34:24.693Z","DST Manager: [11111] Adding task 54 of 63. Org: 5373602768183155046 Mobileunit: 888136080975196160"
"2023-08-24T01:34:24.693Z","DST Manager: [11111] Adding task 56 of 63. Org: 8086317002282707445 Mobileunit: 3744982922611852098"
"2023-08-24T01:34:24.692Z","DST Manager: [11111] Adding task 53 of 63. Org: 5373602768183155046 Mobileunit: 887750515650187264"
"2023-08-24T01:34:24.692Z","DST Manager: [11111] Adding task 52 of 63. Org: 5373602768183155046 Mobileunit: 876573810202038272"
"2023-08-24T01:34:24.692Z","DST Manager: [11111] Adding task 51 of 63. Org: 5373602768183155046 Mobileunit: 876573333724909568"
"2023-08-24T01:34:24.691Z","DST Manager: [11111] Adding task 49 of 63. Org: 5373602768183155046 Mobileunit: 876562798618923008"
"2023-08-24T01:34:24.691Z","DST Manager: [11111] Adding task 50 of 63. Org: 5373602768183155046 Mobileunit: 876563463760039936"
"2023-08-24T01:34:24.690Z","DST Manager: [11111] Adding task 47 of 63. Org: 5373602768183155046 Mobileunit: 862043805943975936"
"2023-08-24T01:34:24.690Z","DST Manager: [11111] Adding task 48 of 63. Org: 5373602768183155046 Mobileunit: 875413579698262016"
"2023-08-24T01:34:24.690Z","DST Manager: [11111] Adding task 46 of 63. Org: 5373602768183155046 Mobileunit: 860911951203454976"
"2023-08-24T01:34:24.689Z","DST Manager: [11111] Adding task 44 of 63. Org: 5373602768183155046 Mobileunit: 850507071031799808"
"2023-08-24T01:34:24.689Z","DST Manager: [11111] Adding task 45 of 63. Org: 5373602768183155046 Mobileunit: 860664519054716928"
"2023-08-24T01:34:24.688Z","DST Manager: [11111] Adding task 41 of 63. Org: 5373602768183155046 Mobileunit: -8350495493145261616"
"2023-08-24T01:34:24.688Z","DST Manager: [11111] Adding task 43 of 63. Org: 5373602768183155046 Mobileunit: 849316944202149888"
"2023-08-24T01:34:24.688Z","DST Manager: [11111] Adding task 42 of 63. Org: 5373602768183155046 Mobileunit: 7763313584151381087"
"2023-08-24T01:34:24.687Z","DST Manager: [11111] Adding task 40 of 63. Org: 5373602768183155046 Mobileunit: -4041424788138260115"
"2023-08-24T01:34:24.686Z","DST Manager: [11111] Adding task 38 of 63. Org: 5373602768183155046 Mobileunit: -1801150807464482329"
"2023-08-24T01:34:24.686Z","DST Manager: [11111] Adding task 39 of 63. Org: 5373602768183155046 Mobileunit: 2101033237418535467"
"2023-08-24T01:34:24.685Z","DST Manager: [11111] Adding task 37 of 63. Org: 5373602768183155046 Mobileunit: -8855274534670356739"
"2023-08-24T01:34:24.684Z","DST Manager: [11111] Adding task 34 of 63. Org: 5373602768183155046 Mobileunit: -2865718939562969721"
"2023-08-24T01:34:24.684Z","DST Manager: [11111] Adding task 35 of 63. Org: 5373602768183155046 Mobileunit: 1460227732568031452"
"2023-08-24T01:34:24.684Z","DST Manager: [11111] Adding task 36 of 63. Org: 5373602768183155046 Mobileunit: 3056917746088223370"
"2023-08-24T01:34:24.683Z","DST Manager: [11111] Adding task 33 of 63. Org: 5373602768183155046 Mobileunit: -563295055051394035"
"2023-08-24T01:34:24.682Z","DST Manager: [11111] Adding task 32 of 63. Org: 2917825023515165344 Mobileunit: 8488945698613806458"
"2023-08-24T01:34:24.682Z","DST Manager: [11111] Adding task 31 of 63. Org: 5373602768183155046 Mobileunit: -6880016264814859356"
"2023-08-24T01:34:24.681Z","DST Manager: [11111] Adding task 30 of 63. Org: 5373602768183155046 Mobileunit: -4664344632345081032"
"2023-08-24T01:34:24.681Z","DST Manager: [11111] Adding task 29 of 63. Org: 5373602768183155046 Mobileunit: -3358531003331971397"
"2023-08-24T01:34:24.680Z","DST Manager: [11111] Adding task 28 of 63. Org: 5373602768183155046 Mobileunit: -6973260654598365169"
"2023-08-24T01:34:24.679Z","DST Manager: [11111] Adding task 27 of 63. Org: 5373602768183155046 Mobileunit: -3696547795134358590"
"2023-08-24T01:34:24.678Z","DST Manager: [11111] Adding task 26 of 63. Org: 5373602768183155046 Mobileunit: 6538948135868226547"
"2023-08-24T01:34:24.677Z","DST Manager: [11111] Adding task 25 of 63. Org: 5373602768183155046 Mobileunit: -2139684393352929168"
"2023-08-24T01:34:24.676Z","DST Manager: [11111] Adding task 23 of 63. Org: 5373602768183155046 Mobileunit: -7107554261249134384"
"2023-08-24T01:34:24.676Z","DST Manager: [11111] Adding task 24 of 63. Org: 5373602768183155046 Mobileunit: 8792024790020424972"
"2023-08-24T01:34:24.675Z","DST Manager: [11111] Adding task 21 of 63. Org: 5373602768183155046 Mobileunit: -7229789497551626722"
"2023-08-24T01:34:24.675Z","DST Manager: [11111] Adding task 22 of 63. Org: 5373602768183155046 Mobileunit: -8095217398774153496"
"2023-08-24T01:34:24.674Z","DST Manager: [11111] Adding task 20 of 63. Org: 5373602768183155046 Mobileunit: 8279737640166508676"
"2023-08-24T01:34:24.673Z","DST Manager: [11111] Adding task 16 of 63. Org: 5373602768183155046 Mobileunit: -5767469538829691744"
"2023-08-24T01:34:24.673Z","DST Manager: [11111] Adding task 17 of 63. Org: 5373602768183155046 Mobileunit: 8280386157773174560"
"2023-08-24T01:34:24.673Z","DST Manager: [11111] Adding task 18 of 63. Org: 5373602768183155046 Mobileunit: -7549209066335310035"
"2023-08-24T01:34:24.673Z","DST Manager: [11111] Adding task 19 of 63. Org: 5373602768183155046 Mobileunit: 1199171724857906167"
"2023-08-24T01:34:24.671Z","DST Manager: [11111] Adding task 15 of 63. Org: 5373602768183155046 Mobileunit: -4739569096431270942"
"2023-08-24T01:34:24.671Z","DST Manager: [11111] Adding task 13 of 63. Org: 5373602768183155046 Mobileunit: -6046712088468703151"
"2023-08-24T01:34:24.671Z","DST Manager: [11111] Adding task 14 of 63. Org: 5373602768183155046 Mobileunit: 3731269946527706923"
"2023-08-24T01:34:24.670Z","DST Manager: [11111] Adding task 11 of 63. Org: 5373602768183155046 Mobileunit: -1714548206601153489"
"2023-08-24T01:34:24.670Z","DST Manager: [11111] Adding task 12 of 63. Org: 2917825023515165344 Mobileunit: 1052597208582696864"
"2023-08-24T01:34:24.670Z","DST Manager: [11111] Adding task 10 of 63. Org: 5373602768183155046 Mobileunit: 5178551384097918436"
"2023-08-24T01:34:24.669Z","DST Manager: [11111] Adding task 8 of 63. Org: 5373602768183155046 Mobileunit: 2481580436684335345"
"2023-08-24T01:34:24.669Z","DST Manager: [11111] Adding task 9 of 63. Org: 5373602768183155046 Mobileunit: 3348702057979964750"
"2023-08-24T01:34:24.668Z","DST Manager: [11111] Adding task 7 of 63. Org: 5373602768183155046 Mobileunit: -5268977814113678539"
"2023-08-24T01:34:24.668Z","DST Manager: [11111] Adding task 6 of 63. Org: 5373602768183155046 Mobileunit: 453419282973214646"
"2023-08-24T01:34:24.667Z","DST Manager: [11111] Adding task 4 of 63. Org: 5373602768183155046 Mobileunit: 4693332000851043070"
"2023-08-24T01:34:24.667Z","DST Manager: [11111] Adding task 5 of 63. Org: 5373602768183155046 Mobileunit: -5895126163509699133"
"2023-08-24T01:34:24.666Z","DST Manager: [11111] Adding task 3 of 63. Org: 2917825023515165344 Mobileunit: 792071821646112279"
"2023-08-24T01:34:24.665Z","DST Manager: [11111] Adding task 2 of 63. Org: 5373602768183155046 Mobileunit: -5231498373066243897"
"2023-08-24T01:34:24.655Z","DST Manager: [11111] Adding task 1 of 63. Org: 5373602768183155046 Mobileunit: 8611252080628037202"
"2023-08-24T01:34:24.647Z","DST Manager: [11111] Converted 63 commands for sending. Mesa: 61. FM: 2"
"2023-08-24T01:34:24.641Z","DST Manager: [11111] Found 87 commands"
"2023-08-24T01:34:22.690Z","DST Manager: [11111] Updating organisation tables: 5937587917791754544. Done."
"2023-08-24T01:34:22.690Z","DST Manager: [11111] Updating organisation tables: 8226497664686357989. Done."
"2023-08-24T01:34:22.689Z","DST Manager: [11111] Updating organisation tables: -3464259244902024238. Done."
"2023-08-24T01:34:22.689Z","DST Manager: [11111] Updating organisation tables: -8487817679575111001. Done."
"2023-08-24T01:34:22.688Z","DST Manager: [11111] Updating organisation tables: 4244495271572673671. Done."
"2023-08-24T01:34:22.688Z","DST Manager: [11111] Updating organisation tables: 801577480108267051. Done."
"2023-08-24T01:34:22.688Z","DST Manager: [11111] Updating organisation tables: 2949969500767588382. Done."
"2023-08-24T01:34:22.685Z","DST Manager: [11111] Updating organisation tables: -2368996085569005440. Done."
"2023-08-24T01:34:22.683Z","DST Manager: [11111] Updating organisation tables: -5785682803802374635. Done."
"2023-08-24T01:34:20.650Z","DST Manager: [11111] Updating organisation tables: 4265558604363929147. Done."
"2023-08-24T01:34:20.649Z","DST Manager: [11111] Updating organisation tables: 6502555711239597993. Done."
"2023-08-24T01:34:20.648Z","DST Manager: [11111] Updating organisation tables: -3025010774822676207. Done."
"2023-08-24T01:34:20.647Z","DST Manager: [11111] Updating organisation tables: 2718145268934244964. Done."
"2023-08-24T01:34:20.647Z","DST Manager: [11111] Updating organisation tables: 2461924753640839579. Done."
"2023-08-24T01:34:20.646Z","DST Manager: [11111] Updating organisation tables: 2916932649150476646. Done."
"2023-08-24T01:34:20.646Z","DST Manager: [11111] Updating organisation tables: -8579112252005004918. Done."
"2023-08-24T01:34:20.645Z","DST Manager: [11111] Updating organisation tables: 6683530587170817171. Done."
"2023-08-24T01:34:18.610Z","DST Manager: [11111] Updating organisation tables: -8569957729426261052. Done."
"2023-08-24T01:34:18.610Z","DST Manager: [11111] Updating organisation tables: -596684359552961440. Done."
"2023-08-24T01:34:18.609Z","DST Manager: [11111] Updating organisation tables: 5474499515462821884. Done."
"2023-08-24T01:34:18.608Z","DST Manager: [11111] Updating organisation tables: -126663340475566719. Done."
"2023-08-24T01:34:18.606Z","DST Manager: [11111] Updating organisation tables: -376388575025496737. Done."
"2023-08-24T01:34:18.606Z","DST Manager: [11111] Updating organisation tables: 6392271753943902318. Done."
"2023-08-24T01:34:18.605Z","DST Manager: [11111] Updating organisation tables: 5215339159142303164. Done."
"2023-08-24T01:34:16.576Z","DST Manager: [11111] Updating organisation tables: 7162816035113926082. Done."
"2023-08-24T01:34:16.576Z","DST Manager: [11111] Updating organisation tables: 2330833568360483679. Done."
"2023-08-24T01:34:16.575Z","DST Manager: [11111] Updating organisation tables: -330930005048914264. Done."
"2023-08-24T01:34:16.573Z","DST Manager: [11111] Updating organisation tables: 3906835417853769299. Done."
"2023-08-24T01:34:16.571Z","DST Manager: [11111] Updating organisation tables: 1720595333366882678. Done."
"2023-08-24T01:34:16.570Z","DST Manager: [11111] Updating organisation tables: 4100925192626700525. Done."
"2023-08-24T01:34:14.555Z","DST Manager: [11111] Updating organisation tables: 8086317002282707445. Done."
"2023-08-24T01:34:14.555Z","DST Manager: [11111] Updating organisation tables: -1653111410753725278. Done."
"2023-08-24T01:34:14.554Z","DST Manager: [11111] Updating organisation tables: 3222089765699420885. Done."
"2023-08-24T01:34:14.552Z","DST Manager: [11111] Updating organisation tables: -1647037960287763887. Done."
"2023-08-24T01:34:14.550Z","DST Manager: [11111] Updating organisation tables: 3412222064313699853. Done."
"2023-08-24T01:34:12.517Z","DST Manager: [11111] Updating organisation tables: -4743168649765001728. Done."
"2023-08-24T01:34:12.515Z","DST Manager: [11111] Updating organisation tables: 6320751611739381753. Done."
"2023-08-24T01:34:12.514Z","DST Manager: [11111] Updating organisation tables: 1320320058321704625. Done."
"2023-08-24T01:34:12.511Z","DST Manager: [11111] Updating organisation tables: -5893613107258072998. Done."
"2023-08-24T01:34:10.484Z","DST Manager: [11111] Updating organisation tables: 2917825023515165344. Done."
"2023-08-24T01:34:10.483Z","DST Manager: [11111] Updating organisation tables: -1010870145486255182. Done."
"2023-08-24T01:34:10.478Z","DST Manager: [11111] Updating organisation tables: -6152136590766036834. Done."
"2023-08-24T01:34:07.331Z","DST Manager: [11111] Updating organisation tables: 5373602768183155046. Done."
"2023-08-24T01:34:03.204Z","DST Manager: [11111] Adjustment for organisations completed"
"2023-08-24T01:34:03.204Z","DST Manager: [11111] Adding task for organisation: 5875699704649043772"
"2023-08-24T01:34:03.203Z","DST Manager: [11111] Adding task for organisation: 1743866010443837404"
"2023-08-24T01:34:03.203Z","DST Manager: [11111] Adding task for organisation: -696579994446564923"
"2023-08-24T01:34:03.202Z","DST Manager: [11111] Adding task for organisation: -5644810246099424346"
